id,round,match_date,year,home_away,opponent,team_quarter_scores,team_score,opponent_quarter_scores,opponent_score,result,margin,venue,crowd,team_goals_kicked,team_behinds,opponent_goals_kicked,opponent_behinds,team,venue_state,win_flag,is_home,team_home_state,is_interstate_travel,round_order,team_winrate_last3,team_winrate_last5,team_winrate_last10,team_avgmargin_last3,team_avgmargin_last5,team_avgmargin_last10,team_streak_entering,days_since_last_game,season_winrate_to_date,ladder_rank_to_date,h2h_winrate_vs_opp,h2h_games_played
2238,7,2019-05-03,2019,H,Port Adelaide Power,7.6 8.12 11.17 15.18,108,0.3 5.6 6.7 10.9,69,W,39,Marvel Stadium,37559.0,15,18,10,9,Collingwood Magpies,VIC,1,1,VIC,0,7,1.0,0.8,0.6,26.666666666666668,20.4,12.3,3,8.0,0.6666666666666666,2.0,0.5,30
7074,7,2019-05-03,2019,A,Collingwood Magpies,0.3 5.6 6.7 10.9,69,7.6 8.12 11.17 15.18,108,L,-39,Marvel Stadium,37559.0,10,9,15,18,Port Adelaide Power,VIC,0,0,SA,1,7,0.6666666666666666,0.6,0.4,17.0,10.0,-0.4,2,7.0,0.6666666666666666,2.0,0.5,30
1034,7,2019-05-04,2019,H,Sydney Swans,5.6 7.8 11.15 14.19,103,1.2 7.6 10.6 12.9,81,W,22,The Gabba,20075.0,14,19,12,9,Brisbane Lions,QLD,1,1,QLD,0,7,0.3333333333333333,0.6,0.5,-20.0,-4.6,-3.5,1,7.0,0.6666666666666666,2.0,0.3142857142857143,35
4374,7,2019-05-04,2019,A,West Coast Eagles,1.3 2.5 5.8 8.9,57,3.6 8.8 9.12 11.14,80,L,-23,Optus Stadium,47497.0,8,9,11,14,Gold Coast Suns,WA,0,0,QLD,1,7,0.3333333333333333,0.6,0.3,-40.0,-22.4,-38.9,-2,7.0,0.5,9.0,0.1,10
4689,7,2019-05-04,2019,H,St Kilda Saints,8.2 9.4 13.6 18.6,114,2.1 5.4 7.8 10.10,70,W,44,Manuka Oval,12633.0,18,6,10,10,Greater Western Sydney Giants,ACT,1,1,NSW,0,7,0.6666666666666666,0.6,0.5,7.0,3.6,6.4,1,7.0,0.6666666666666666,2.0,0.4444444444444444,9
5302,7,2019-05-04,2019,A,Melbourne Demons,4.5 5.8 7.8 11.8,74,2.3 4.5 9.10 11.13,79,L,-5,Melbourne Cricket Ground,40864.0,11,8,11,13,Hawthorn Hawks,VIC,0,0,VIC,0,7,0.3333333333333333,0.4,0.5,-7.666666666666667,-5.2,-4.5,1,6.0,0.5,9.0,0.7,60
6476,7,2019-05-04,2019,H,Hawthorn Hawks,2.3 4.5 9.10 11.13,79,4.5 5.8 7.8 11.8,74,W,5,Melbourne Cricket Ground,40864.0,11,13,11,8,Melbourne Demons,VIC,1,1,VIC,0,7,0.3333333333333333,0.2,0.4,-20.333333333333332,-31.8,-14.4,-2,10.0,0.16666666666666666,15.0,0.3,60
7664,7,2019-05-04,2019,A,Western Bulldogs,3.2 4.6 7.7 7.10,52,2.5 6.7 12.8 15.9,99,L,-47,Marvel Stadium,36151.0,7,10,15,9,Richmond Tigers,VIC,0,0,VIC,0,7,1.0,0.6,0.7,24.0,-4.2,1.5,3,10.0,0.6666666666666666,2.0,0.36538461538461536,52
8259,7,2019-05-04,2019,A,Greater Western Sydney Giants,2.1 5.4 7.8 10.10,70,8.2 9.4 13.6 18.6,114,L,-44,Manuka Oval,12633.0,10,10,18,6,St Kilda Saints,ACT,0,0,VIC,1,7,0.6666666666666666,0.6,0.4,5.333333333333333,4.4,-8.2,-1,7.0,0.6666666666666666,2.0,0.4444444444444444,9
8869,7,2019-05-04,2019,A,Brisbane Lions,1.2 7.6 10.6 12.9,81,5.6 7.8 11.15 14.19,103,L,-22,The Gabba,20075.0,12,9,14,19,Sydney Swans,QLD,0,0,NSW,1,7,0.0,0.2,0.3,-28.333333333333332,-18.4,-13.8,-3,7.0,0.16666666666666666,15.0,0.6571428571428571,35
9471,7,2019-05-04,2019,H,Gold Coast Suns,3.6 8.8 9.12 11.14,80,1.3 2.5 5.8 8.9,57,W,23,Optus Stadium,47497.0,11,14,8,9,West Coast Eagles,WA,1,1,WA,0,7,0.3333333333333333,0.6,0.7,-29.0,-2.6,5.6,-2,6.0,0.5,9.0,0.8,10
10061,7,2019-05-04,2019,H,Richmond Tigers,2.5 6.7 12.8 15.9,99,3.2 4.6 7.7 7.10,52,W,47,Marvel Stadium,36151.0,15,9,7,10,Western Bulldogs,VIC,1,1,VIC,0,7,0.0,0.2,0.5,-25.666666666666668,-12.6,1.0,-4,7.0,0.3333333333333333,14.0,0.6153846153846154,52
446,7,2019-05-05,2019,H,Fremantle Dockers,1.3 1.6 5.9 7.9,51,2.2 2.2 3.2 5.4,34,W,17,Adelaide Oval,42383.0,7,9,5,4,Adelaide Crows,SA,1,1,SA,0,7,0.6666666666666666,0.6,0.6,30.0,18.4,16.2,2,8.0,0.5,9.0,0.5789473684210527,38
1635,7,2019-05-05,2019,H,North Melbourne Kangaroos,0.2 1.7 3.10 8.14,62,5.4 10.6 15.7 18.12,120,L,-58,Marvel Stadium,42430.0,8,14,18,12,Carlton Blues,VIC,0,1,VIC,0,7,0.3333333333333333,0.2,0.1,12.333333333333334,0.4,-28.6,-1,7.0,0.16666666666666666,15.0,0.48148148148148145,54
2836,7,2019-05-05,2019,A,Geelong Cats,3.3 4.5 5.6 7.12,54,4.0 7.3 10.7 13.8,86,L,-32,Melbourne Cricket Ground,63527.0,7,12,13,8,Essendon Bombers,VIC,0,0,VIC,0,7,0.6666666666666666,0.6,0.5,33.666666666666664,21.6,8.9,-1,10.0,0.5,9.0,0.42592592592592593,54
3423,7,2019-05-05,2019,A,Adelaide Crows,2.2 2.2 3.2 5.4,34,1.3 1.6 5.9 7.9,51,L,-17,Adelaide Oval,42383.0,5,4,7,9,Fremantle Dockers,SA,0,0,WA,1,7,0.6666666666666666,0.6,0.5,10.0,6.4,-5.7,2,8.0,0.6666666666666666,2.0,0.42105263157894735,38
4028,7,2019-05-05,2019,H,Essendon Bombers,4.0 7.3 10.7 13.8,86,3.3 4.5 5.6 7.12,54,W,32,Melbourne Cricket Ground,63527.0,13,8,7,12,Geelong Cats,VIC,1,1,VIC,0,7,0.6666666666666666,0.8,0.7,25.666666666666668,36.2,38.3,2,7.0,0.8333333333333334,1.0,0.5555555555555556,54
5894,7,2019-05-05,2019,A,Carlton Blues,5.4 10.6 15.7 18.12,120,0.2 1.7 3.10 8.14,62,W,58,Marvel Stadium,42430.0,18,12,8,14,North Melbourne Kangaroos,VIC,1,0,VIC,0,7,0.3333333333333333,0.2,0.3,-20.666666666666668,-19.6,-17.0,-2,9.0,0.16666666666666666,15.0,0.5185185185185185,54
2837,8,2019-05-10,2019,A,Sydney Swans,2.3 7.3 8.6 10.12,72,2.6 6.8 9.9 11.11,77,L,-5,Sydney Cricket Ground,26502.0,10,12,11,11,Essendon Bombers,NSW,0,0,VIC,1,8,0.3333333333333333,0.6,0.5,7.333333333333333,17.4,6.1,-2,5.0,0.42857142857142855,11.0,0.4909090909090909,55
8870,8,2019-05-10,2019,H,Essendon Bombers,2.6 6.8 9.9 11.11,77,2.3 7.3 8.6 10.12,72,W,5,Sydney Cricket Ground,26502.0,11,11,10,12,Sydney Swans,NSW,1,1,NSW,0,8,0.0,0.2,0.2,-28.333333333333332,-17.6,-16.9,-4,6.0,0.14285714285714285,17.0,0.4909090909090909,55
447,8,2019-05-11,2019,A,Port Adelaide Power,2.1 6.5 10.8 13.10,88,0.2 2.8 3.12 9.14,68,W,20,Adelaide Oval,49675.0,13,10,9,14,Adelaide Crows,SA,1,0,SA,0,8,1.0,0.6,0.6,39.666666666666664,16.6,17.6,3,6.0,0.5714285714285714,5.0,0.5111111111111111,45
1035,8,2019-05-11,2019,A,Western Bulldogs,4.4 6.8 8.9 11.10,76,3.1 7.4 11.12 13.14,92,L,-16,Mars Stadium,9039.0,11,10,13,14,Brisbane Lions,VIC,0,0,QLD,1,8,0.6666666666666666,0.6,0.6,3.0,-4.2,-1.0,2,7.0,0.7142857142857143,2.0,0.4864864864864865,37
1636,8,2019-05-11,2019,H,Collingwood Magpies,1.4 5.6 10.8 13.9,87,2.1 5.6 9.9 16.10,106,L,-19,Melbourne Cricket Ground,69289.0,13,9,16,10,Carlton Blues,VIC,0,1,VIC,0,8,0.3333333333333333,0.2,0.1,-6.333333333333333,-8.0,-23.9,-2,6.0,0.14285714285714285,17.0,0.5,72
2239,8,2019-05-11,2019,A,Carlton Blues,2.1 5.6 9.9 16.10,106,1.4 5.6 10.8 13.9,87,W,19,Melbourne Cricket Ground,69289.0,16,10,13,9,Collingwood Magpies,VIC,1,0,VIC,0,8,1.0,0.8,0.7,35.0,19.4,17.8,4,8.0,0.7142857142857143,2.0,0.5,72
4375,8,2019-05-11,2019,H,Melbourne Demons,2.1 3.3 5.6 9.6,60,3.2 3.5 5.9 8.13,61,L,-1,People First Stadium,9765.0,9,6,8,13,Gold Coast Suns,QLD,0,1,QLD,0,8,0.0,0.4,0.3,-48.333333333333336,-27.6,-31.6,-3,7.0,0.42857142857142855,11.0,0.25,12
6477,8,2019-05-11,2019,A,Gold Coast Suns,3.2 3.5 5.9 8.13,61,2.1 3.3 5.6 9.6,60,W,1,People First Stadium,9765.0,8,13,9,6,Melbourne Demons,QLD,1,0,VIC,1,8,0.3333333333333333,0.4,0.4,-26.0,-14.8,-18.4,1,7.0,0.2857142857142857,15.0,0.75,12
7075,8,2019-05-11,2019,H,Adelaide Crows,0.2 2.8 3.12 9.14,68,2.1 6.5 10.8 13.10,88,L,-20,Adelaide Oval,49675.0,9,14,13,10,Port Adelaide Power,SA,0,1,SA,0,8,0.6666666666666666,0.4,0.4,6.333333333333333,-1.0,-4.0,-1,8.0,0.5714285714285714,5.0,0.4888888888888889,45
8260,8,2019-05-11,2019,H,West Coast Eagles,2.1 4.5 6.8 10.10,70,3.3 5.6 11.8 12.16,88,L,-18,Marvel Stadium,24246.0,10,10,12,16,St Kilda Saints,VIC,0,1,VIC,0,8,0.3333333333333333,0.4,0.4,-11.0,-6.6,-9.1,-2,7.0,0.5714285714285714,5.0,0.375,48
9472,8,2019-05-11,2019,A,St Kilda Saints,3.3 5.6 11.8 12.16,88,2.1 4.5 6.8 10.10,70,W,18,Marvel Stadium,24246.0,12,16,10,10,West Coast Eagles,VIC,1,0,WA,1,8,0.3333333333333333,0.6,0.7,-25.666666666666668,-8.4,5.3,1,7.0,0.5714285714285714,5.0,0.6041666666666666,48
10062,8,2019-05-11,2019,H,Brisbane Lions,3.1 7.4 11.12 13.14,92,4.4 6.8 8.9 11.10,76,W,16,Mars Stadium,9039.0,13,14,11,10,Western Bulldogs,VIC,1,1,VIC,0,8,0.3333333333333333,0.2,0.5,-5.333333333333333,-7.0,2.2,1,7.0,0.42857142857142855,11.0,0.5135135135135135,37
3424,8,2019-05-12,2019,H,Richmond Tigers,3.2 5.3 8.11 12.14,86,4.3 7.4 13.8 17.9,111,L,-25,Optus Stadium,42641.0,12,14,17,9,Fremantle Dockers,WA,0,1,WA,0,8,0.6666666666666666,0.6,0.5,8.666666666666666,3.6,-1.6,-1,7.0,0.5714285714285714,5.0,0.4444444444444444,36
4029,8,2019-05-12,2019,A,North Melbourne Kangaroos,3.0 8.3 14.6 16.8,104,1.5 4.8 9.8 11.14,80,W,24,Marvel Stadium,21156.0,16,8,11,14,Geelong Cats,VIC,1,0,VIC,0,8,1.0,0.8,0.8,37.666666666666664,26.6,42.6,3,7.0,0.8571428571428571,1.0,0.5555555555555556,63
4690,8,2019-05-12,2019,A,Hawthorn Hawks,1.3 4.4 4.5 5.8,38,3.1 5.5 7.9 10.11,71,L,-33,Melbourne Cricket Ground,14636.0,5,8,10,11,Greater Western Sydney Giants,VIC,0,0,NSW,1,8,0.6666666666666666,0.8,0.6,20.333333333333332,22.8,12.8,2,8.0,0.7142857142857143,2.0,0.42857142857142855,7
5303,8,2019-05-12,2019,H,Greater Western Sydney Giants,3.1 5.5 7.9 10.11,71,1.3 4.4 4.5 5.8,38,W,33,Melbourne Cricket Ground,14636.0,10,11,5,8,Hawthorn Hawks,VIC,1,1,VIC,0,8,0.3333333333333333,0.4,0.4,-7.666666666666667,-2.4,-5.4,-1,8.0,0.42857142857142855,11.0,0.42857142857142855,7
5895,8,2019-05-12,2019,H,Geelong Cats,1.5 4.8 9.8 11.14,80,3.0 8.3 14.6 16.8,104,L,-24,Marvel Stadium,21156.0,11,14,16,8,North Melbourne Kangaroos,VIC,0,1,VIC,0,8,0.3333333333333333,0.4,0.3,-5.333333333333333,-4.0,-11.5,1,7.0,0.2857142857142857,15.0,0.4444444444444444,63
7665,8,2019-05-12,2019,A,Fremantle Dockers,4.3 7.4 13.8 17.9,111,3.2 5.3 8.11 12.14,86,W,25,Optus Stadium,42641.0,17,9,12,14,Richmond Tigers,WA,1,0,VIC,1,8,0.6666666666666666,0.6,0.6,6.0,-4.8,-4.0,-1,8.0,0.5714285714285714,5.0,0.5555555555555556,36
6478,9,2019-05-17,2019,A,West Coast Eagles,3.4 5.8 8.12 9.15,69,3.2 5.4 7.6 13.7,85,L,-16,Optus Stadium,51162.0,9,15,13,7,Melbourne Demons,WA,0,0,VIC,1,9,0.6666666666666666,0.6,0.4,-12.333333333333334,-11.0,-21.2,2,6.0,0.375,13.0,0.3333333333333333,51
9473,9,2019-05-17,2019,H,Melbourne Demons,3.2 5.4 7.6 13.7,85,3.4 5.8 8.12 9.15,69,W,16,Optus Stadium,51162.0,13,7,9,15,West Coast Eagles,WA,1,1,WA,0,9,0.6666666666666666,0.6,0.7,-5.666666666666667,-9.2,5.5,2,6.0,0.625,3.0,0.6666666666666666,51
448,9,2019-05-18,2019,A,Brisbane Lions,2.4 6.8 9.11 13.14,92,3.5 7.8 11.11 13.15,93,L,-1,The Gabba,20405.0,13,14,13,15,Adelaide Crows,QLD,0,0,SA,1,9,1.0,0.8,0.7,22.0,25.4,21.0,4,7.0,0.625,3.0,0.53125,32
1036,9,2019-05-18,2019,H,Adelaide Crows,3.5 7.8 11.11 13.15,93,2.4 6.8 9.11 13.14,92,W,1,The Gabba,20405.0,13,15,13,14,Brisbane Lions,QLD,1,1,QLD,0,9,0.6666666666666666,0.4,0.6,18.333333333333332,-10.8,0.5,-1,7.0,0.625,3.0,0.46875,32
2240,9,2019-05-18,2019,H,St Kilda Saints,3.1 6.2 11.4 17.10,112,1.3 4.9 9.11 10.11,71,W,41,Melbourne Cricket Ground,60702.0,17,10,10,11,Collingwood Magpies,VIC,1,1,VIC,0,9,1.0,1.0,0.7,20.666666666666668,27.6,18.7,5,7.0,0.75,2.0,0.6206896551724138,58
2838,9,2019-05-18,2019,H,Fremantle Dockers,1.3 3.7 5.11 8.12,60,2.3 3.5 4.9 7.11,53,W,7,Marvel Stadium,29176.0,8,12,7,11,Essendon Bombers,VIC,1,1,VIC,0,9,0.0,0.4,0.4,-13.666666666666666,12.8,1.3,-3,8.0,0.375,13.0,0.5882352941176471,34
3425,9,2019-05-18,2019,A,Essendon Bombers,2.3 3.5 4.9 7.11,53,1.3 3.7 5.11 8.12,60,L,-7,Marvel Stadium,29176.0,7,11,8,12,Fremantle Dockers,VIC,0,0,WA,1,9,0.3333333333333333,0.4,0.4,-7.666666666666667,-2.4,-7.0,-2,6.0,0.5,8.0,0.4117647058823529,34
4030,9,2019-05-18,2019,H,Western Bulldogs,6.2 11.4 15.6 21.7,133,4.1 7.6 12.9 13.11,89,W,44,GMHBA Stadium,31373.0,21,7,13,11,Geelong Cats,VIC,1,1,VIC,0,9,1.0,0.8,0.8,38.0,26.6,31.7,4,6.0,0.875,1.0,0.65,60
5896,9,2019-05-18,2019,H,Sydney Swans,3.1 5.3 6.7 10.12,72,1.4 8.6 10.10 11.11,77,L,-5,Ninja Stadium,12799.0,10,12,11,11,North Melbourne Kangaroos,UNKNOWN,0,1,VIC,0,9,0.3333333333333333,0.4,0.3,6.0,-5.6,-13.2,-1,6.0,0.25,16.0,0.4827586206896552,58
8261,9,2019-05-18,2019,A,Collingwood Magpies,1.3 4.9 9.11 10.11,71,3.1 6.2 11.4 17.10,112,L,-41,Melbourne Cricket Ground,60702.0,10,11,17,10,St Kilda Saints,VIC,0,0,VIC,0,9,0.0,0.4,0.4,-30.333333333333332,-9.2,-6.6,-3,7.0,0.5,8.0,0.3448275862068966,58
8871,9,2019-05-18,2019,A,North Melbourne Kangaroos,1.4 8.6 10.10 11.11,77,3.1 5.3 6.7 10.12,72,W,5,Ninja Stadium,12799.0,11,11,10,12,Sydney Swans,UNKNOWN,1,0,NSW,1,9,0.3333333333333333,0.2,0.2,-19.333333333333332,-20.4,-18.4,1,8.0,0.25,16.0,0.5,58
10063,9,2019-05-18,2019,A,Geelong Cats,4.1 7.6 12.9 13.11,89,6.2 11.4 15.6 21.7,133,L,-44,GMHBA Stadium,31373.0,13,11,21,7,Western Bulldogs,VIC,0,0,VIC,0,9,0.6666666666666666,0.4,0.5,14.666666666666666,-2.8,3.1,2,7.0,0.5,8.0,0.35,60
1637,9,2019-05-19,2019,A,Greater Western Sydney Giants,1.1 2.1 5.2 7.3,45,7.5 13.9 18.14 20.18,138,L,-93,ENGIE Stadium,9599.0,7,3,20,18,Carlton Blues,NSW,0,0,VIC,1,9,0.0,0.2,0.1,-27.333333333333332,-8.0,-22.9,-3,8.0,0.125,18.0,0.375,8
4376,9,2019-05-19,2019,A,Port Adelaide Power,4.4 6.7 7.8 7.9,51,3.1 6.3 9.9 13.11,89,L,-38,Adelaide Oval,26129.0,7,9,13,11,Gold Coast Suns,SA,0,0,QLD,1,9,0.0,0.2,0.3,-24.333333333333332,-28.8,-24.3,-4,8.0,0.375,13.0,0.1,10
4691,9,2019-05-19,2019,H,Carlton Blues,7.5 13.9 18.14 20.18,138,1.1 2.1 5.2 7.3,45,W,93,ENGIE Stadium,9599.0,20,18,7,3,Greater Western Sydney Giants,NSW,1,1,NSW,0,9,0.6666666666666666,0.6,0.6,17.333333333333332,6.4,14.0,-1,7.0,0.625,3.0,0.625,8
5304,9,2019-05-19,2019,A,Richmond Tigers,2.5 3.8 6.9 8.11,59,3.2 6.6 11.7 14.11,95,L,-36,Melbourne Cricket Ground,64936.0,8,11,14,11,Hawthorn Hawks,VIC,0,0,VIC,0,9,0.6666666666666666,0.4,0.4,11.0,1.0,-3.0,1,7.0,0.5,8.0,0.6,55
7076,9,2019-05-19,2019,H,Gold Coast Suns,3.1 6.3 9.9 13.11,89,4.4 6.7 7.8 7.9,51,W,38,Adelaide Oval,26129.0,13,11,7,9,Port Adelaide Power,SA,1,1,SA,0,9,0.3333333333333333,0.4,0.4,-14.333333333333334,-1.6,-5.6,-2,8.0,0.5,8.0,0.9,10
7666,9,2019-05-19,2019,H,Hawthorn Hawks,3.2 6.6 11.7 14.11,95,2.5 3.8 6.9 8.11,59,W,36,Melbourne Cricket Ground,64936.0,14,11,8,11,Richmond Tigers,VIC,1,1,VIC,0,9,0.6666666666666666,0.8,0.6,7.0,10.0,-1.8,1,7.0,0.625,3.0,0.4,55
2241,10,2019-05-24,2019,A,Sydney Swans,1.4 5.10 7.12 11.14,80,3.1 5.1 10.2 11.7,73,W,7,Sydney Cricket Ground,34649.0,11,14,11,7,Collingwood Magpies,NSW,1,0,VIC,1,10,1.0,1.0,0.7,33.0,33.0,18.9,6,6.0,0.7777777777777778,2.0,0.5555555555555556,54
8872,10,2019-05-24,2019,H,Collingwood Magpies,3.1 5.1 10.2 11.7,73,1.4 5.10 7.12 11.14,80,L,-7,Sydney Cricket Ground,34649.0,11,7,11,14,Sydney Swans,NSW,0,1,NSW,0,10,0.6666666666666666,0.4,0.3,-4.0,-15.0,-17.0,2,6.0,0.3333333333333333,14.0,0.4444444444444444,54
449,10,2019-05-25,2019,H,West Coast Eagles,2.2 7.8 9.10 10.13,73,3.3 3.4 8.6 13.7,85,L,-12,Adelaide Oval,41630.0,10,13,13,7,Adelaide Crows,SA,0,1,SA,0,10,0.6666666666666666,0.8,0.6,12.0,27.6,20.0,-1,7.0,0.5555555555555556,7.0,0.45652173913043476,46
2839,10,2019-05-25,2019,A,Richmond Tigers,0.3 1.7 2.10 6.14,50,1.2 4.7 8.11 10.13,73,L,-23,Melbourne Cricket Ground,80176.0,6,14,10,13,Essendon Bombers,VIC,0,0,VIC,0,10,0.3333333333333333,0.4,0.5,-10.0,4.8,2.8,1,7.0,0.4444444444444444,9.0,0.59375,64
4031,10,2019-05-25,2019,A,Gold Coast Suns,4.3 6.8 9.10 13.13,91,4.3 6.5 9.8 9.10,64,W,27,People First Stadium,13144.0,13,13,9,10,Geelong Cats,QLD,1,0,VIC,1,10,1.0,1.0,0.8,33.333333333333336,36.2,25.9,5,7.0,0.8888888888888888,1.0,0.8,10
4377,10,2019-05-25,2019,H,Geelong Cats,4.3 6.5 9.8 9.10,64,4.3 6.8 9.10 13.13,91,L,-27,People First Stadium,13144.0,9,10,13,13,Gold Coast Suns,QLD,0,1,QLD,0,10,0.0,0.0,0.3,-20.666666666666668,-36.8,-27.7,-5,6.0,0.3333333333333333,14.0,0.2,10
5305,10,2019-05-25,2019,H,Port Adelaide Power,4.1 6.2 9.5 12.8,80,0.0 2.3 5.7 6.13,49,W,31,UTAS Stadium,11637.0,12,8,6,13,Hawthorn Hawks,TAS,1,1,VIC,0,10,0.3333333333333333,0.4,0.4,-2.6666666666666665,-5.2,-3.5,-1,6.0,0.4444444444444444,9.0,0.4411764705882353,34
5897,10,2019-05-25,2019,A,Western Bulldogs,5.2 10.4 13.5 18.7,115,5.2 6.6 9.9 13.12,90,W,25,Marvel Stadium,26156.0,18,7,13,12,North Melbourne Kangaroos,VIC,1,0,VIC,0,10,0.3333333333333333,0.2,0.3,9.666666666666666,-9.0,-12.8,-2,7.0,0.2222222222222222,17.0,0.5,60
7077,10,2019-05-25,2019,A,Hawthorn Hawks,0.0 2.3 5.7 6.13,49,4.1 6.2 9.5 12.8,80,L,-31,UTAS Stadium,11637.0,6,13,12,8,Port Adelaide Power,TAS,0,0,SA,1,10,0.3333333333333333,0.6,0.5,-7.0,7.4,3.3,1,6.0,0.5555555555555556,7.0,0.5588235294117647,34
7667,10,2019-05-25,2019,H,Essendon Bombers,1.2 4.7 8.11 10.13,73,0.3 1.7 2.10 6.14,50,W,23,Melbourne Cricket Ground,80176.0,10,13,6,14,Richmond Tigers,VIC,1,1,VIC,0,10,0.6666666666666666,0.8,0.6,4.666666666666667,15.8,-1.3,2,6.0,0.6666666666666666,3.0,0.390625,64
9474,10,2019-05-25,2019,A,Adelaide Crows,3.3 3.4 8.6 13.7,85,2.2 7.8 9.10 10.13,73,W,12,Adelaide Oval,41630.0,13,7,10,13,West Coast Eagles,SA,1,0,WA,1,10,1.0,0.6,0.7,19.0,-8.6,0.5,3,8.0,0.6666666666666666,3.0,0.5434782608695652,46
10064,10,2019-05-25,2019,H,North Melbourne Kangaroos,5.2 6.6 9.9 13.12,90,5.2 10.4 13.5 18.7,115,L,-25,Marvel Stadium,26156.0,13,12,18,7,Western Bulldogs,VIC,0,1,VIC,0,10,0.6666666666666666,0.4,0.4,6.333333333333333,-8.8,-3.0,-1,7.0,0.4444444444444444,9.0,0.48333333333333334,60
1037,10,2019-05-26,2019,A,Fremantle Dockers,5.2 5.7 10.9 10.12,72,3.4 5.6 9.7 10.13,73,L,-1,Optus Stadium,36383.0,10,12,10,13,Brisbane Lions,WA,0,0,QLD,1,10,0.6666666666666666,0.6,0.6,2.3333333333333335,-1.2,0.2,1,8.0,0.6666666666666666,3.0,0.48148148148148145,27
1638,10,2019-05-26,2019,A,St Kilda Saints,3.4 5.4 6.6 8.7,55,2.2 5.7 8.10 9.14,68,L,-13,Marvel Stadium,35058.0,8,7,9,14,Carlton Blues,VIC,0,0,VIC,0,10,0.0,0.2,0.1,-56.666666666666664,-26.2,-30.5,-4,7.0,0.1111111111111111,18.0,0.5172413793103449,58
3426,10,2019-05-26,2019,H,Brisbane Lions,3.4 5.6 9.7 10.13,73,5.2 5.7 10.9 10.12,72,W,1,Optus Stadium,36383.0,10,13,10,12,Fremantle Dockers,WA,1,1,WA,0,10,0.0,0.4,0.4,-16.333333333333332,-1.2,5.6,-3,8.0,0.4444444444444444,9.0,0.5185185185185185,27
4692,10,2019-05-26,2019,A,Melbourne Demons,2.5 6.8 12.9 14.10,94,1.1 1.3 3.6 10.8,68,W,26,Melbourne Cricket Ground,20023.0,14,10,10,8,Greater Western Sydney Giants,VIC,1,0,NSW,1,10,0.6666666666666666,0.6,0.6,34.666666666666664,24.2,18.4,1,7.0,0.6666666666666666,3.0,0.45454545454545453,11
6479,10,2019-05-26,2019,H,Greater Western Sydney Giants,1.1 1.3 3.6 10.8,68,2.5 6.8 12.9 14.10,94,L,-26,Melbourne Cricket Ground,20023.0,10,8,14,10,Melbourne Demons,VIC,0,1,VIC,0,10,0.6666666666666666,0.4,0.3,-3.3333333333333335,-18.6,-26.1,-1,9.0,0.3333333333333333,14.0,0.5454545454545454,11
8262,10,2019-05-26,2019,H,Carlton Blues,2.2 5.7 8.10 9.14,68,3.4 5.4 6.6 8.7,55,W,13,Marvel Stadium,35058.0,9,14,8,7,St Kilda Saints,VIC,1,1,VIC,0,10,0.0,0.2,0.4,-34.333333333333336,-18.4,-10.3,-4,8.0,0.4444444444444444,9.0,0.4827586206896552,58
5898,11,2019-05-31,2019,H,Richmond Tigers,4.1 6.7 12.7 15.9,99,3.2 6.3 7.4 9.8,62,W,37,Marvel Stadium,29326.0,15,9,9,8,North Melbourne Kangaroos,VIC,1,1,VIC,0,11,0.3333333333333333,0.4,0.3,-1.3333333333333333,7.6,-12.6,1,6.0,0.3,14.0,0.6607142857142857,56
7668,11,2019-05-31,2019,A,North Melbourne Kangaroos,3.2 6.3 7.4 9.8,62,4.1 6.7 12.7 15.9,99,L,-37,Marvel Stadium,29326.0,9,8,15,9,Richmond Tigers,VIC,0,0,VIC,0,11,1.0,0.8,0.7,28.0,16.0,4.9,3,6.0,0.7,3.0,0.32142857142857145,56
450,11,2019-06-01,2019,A,Melbourne Demons,4.0 5.3 9.4 14.6,90,6.3 9.4 11.8 12.16,88,W,2,TIO Stadium,10634.0,14,6,12,16,Adelaide Crows,NT,1,0,SA,1,11,0.3333333333333333,0.6,0.5,2.3333333333333335,10.6,8.4,-2,7.0,0.5,7.0,0.6153846153846154,39
1038,11,2019-06-01,2019,H,Hawthorn Hawks,0.6 5.9 9.11 12.13,85,5.1 7.3 9.4 10.6,66,W,19,The Gabba,25051.0,12,13,10,6,Brisbane Lions,QLD,1,1,QLD,0,11,0.3333333333333333,0.6,0.6,-5.333333333333333,11.0,2.7,-1,6.0,0.6,6.0,0.46875,32
2242,11,2019-06-01,2019,H,Fremantle Dockers,3.3 6.5 8.6 11.9,75,3.3 4.4 8.10 11.13,79,L,-4,Melbourne Cricket Ground,41774.0,11,9,11,13,Collingwood Magpies,VIC,0,1,VIC,0,11,1.0,1.0,0.8,22.333333333333332,22.0,20.1,7,8.0,0.8,2.0,0.6333333333333333,30
3427,11,2019-06-01,2019,A,Collingwood Magpies,3.3 4.4 8.10 11.13,79,3.3 6.5 8.6 11.9,75,W,4,Melbourne Cricket Ground,41774.0,11,13,11,9,Fremantle Dockers,VIC,1,0,WA,1,11,0.3333333333333333,0.4,0.5,-10.333333333333334,-5.8,6.6,1,6.0,0.5,7.0,0.36666666666666664,30
4032,11,2019-06-01,2019,H,Sydney Swans,5.1 7.2 11.4 13.7,85,3.3 5.8 6.12 8.15,63,W,22,GMHBA Stadium,29021.0,13,7,8,15,Geelong Cats,VIC,1,1,VIC,0,11,1.0,1.0,0.9,31.666666666666668,37.0,31.5,6,7.0,0.9,1.0,0.5967741935483871,62
